date,pm25,retail,electricity,temperature,phase
2020-10-11,202.7142857142857,67.09065465820154,88.28571428571429,27.617142857142856,covid
2020-10-18,275.2857142857143,72.25147424729397,84.31428571428572,27.47,covid
2020-10-25,297.0,73.7259941298918,72.87142857142857,25.45285714285714,covid
2020-11-01,351.7142857142857,63.40435495170695,65.72857142857143,22.61142857142857,covid
2020-11-08,376.7142857142857,65.61613477560371,63.14285714285715,21.504285714285714,covid
2020-11-15,399.8571428571428,58.24353536261452,59.84285714285715,21.632857142857144,covid
2020-11-22,243.8571428571429,56.76901548001669,58.971428571428575,17.922857142857143,covid
2020-11-29,287.57142857142856,50.87093594962534,61.714285714285715,17.452857142857145,covid
2020-12-06,367.7142857142857,53.0827157735221,61.11428571428572,18.38,covid
2020-12-13,340.1428571428572,52.34545583222318,60.98571428571428,19.08857142857143,covid
2020-12-20,257.1428571428572,54.557235656119936,68.08571428571427,12.26,covid
2020-12-27,385.1428571428572,51.60819589092426,68.98571428571428,14.374285714285715,covid
2021-01-03,341.85714285714283,53.81997571482102,72.45714285714287,12.381428571428572,covid
2021-01-10,221.7142857142857,47.184636243130754,70.84285714285714,15.754285714285714,covid
2021-01-17,361.8571428571428,53.81997571482102,75.48571428571428,11.27,covid
2021-01-24,344.1428571428572,50.133676008326425,74.88571428571427,13.531428571428572,covid
2021-01-31,330.42857142857144,49.39641606702751,71.24285714285715,11.957142857142856,covid
2021-02-07,275.1428571428572,48.65915612572859,67.64285714285714,15.457142857142856,covid
2021-02-14,322.1428571428572,46.44737630183184,64.14285714285714,17.851428571428574,covid
2021-02-21,303.2857142857143,47.92189618442967,61.642857142857146,18.827142857142857,covid
2021-02-28,250.57142857142856,48.65915612572859,61.98571428571428,22.814285714285717,covid
2021-03-07,219.0,53.81997571482102,62.24285714285714,23.287142857142857,covid
2021-03-14,220.42857142857144,49.39641606702751,66.64285714285714,25.275714285714287,covid
2021-03-21,263.85714285714283,51.60819589092426,69.77142857142857,26.72142857142857,covid
2021-03-28,192.14285714285717,50.133676008326425,69.5142857142857,26.74857142857143,covid
2021-04-04,192.57142857142856,44.23559647793508,68.51428571428572,27.882857142857144,covid
2021-04-11,203.42857142857144,45.71011636053292,78.71428571428571,29.217142857142857,covid
2021-04-18,201.57142857142856,43.49833653663617,80.57142857142857,31.47142857142857,covid
2021-04-25,156.42857142857142,52.34545583222318,66.12857142857143,28.63,covid
2021-05-02,263.85714285714283,56.76901548001669,76.0142857142857,33.58,covid
2021-05-09,175.71428571428572,60.45531518651128,79.08571428571429,33.14714285714286,covid
2021-05-16,137.28571428571428,58.98079530391344,74.45714285714284,33.26142857142857,covid
2021-05-23,119.42857142857144,58.98079530391344,63.842857142857135,28.65142857142857,covid
